case_id,order_id,customer_id,customer_unique_id,payment_type,payment_value,payment_installments,payment_sequential,order_purchase_timestamp,failure_timestamp,hours_since_failure,previous_order_count,previous_payment_count,previous_success_count,previous_cancelled_count,historical_payment_success_rate,historical_average_payment,customer_tenure_before_payment,order_frequency_before_payment,failure_category,failure_reason,recovery_attempt_number,model_probability_RETRY,model_probability_NUDGE,model_probability_ESCALATE,model_probability_STOP,effective_probability_RETRY,effective_probability_NUDGE,effective_probability_ESCALATE,effective_probability_STOP,utility_RETRY,utility_NUDGE,utility_ESCALATE,utility_STOP,guardrail_RETRY,guardrail_NUDGE,guardrail_ESCALATE,guardrail_STOP,guardrail_rules_RETRY,guardrail_rules_NUDGE,guardrail_rules_ESCALATE,guardrail_rules_STOP,selected_action,recovery_probability,revenue_at_risk,expected_recovered_amount,execution_status,recovered,recovered_amount,simulation_seed,provenance_version
160785e29f32dad981f631989203a58b_1,160785e29f32dad981f631989203a58b,3d26bf7e44e447da5922e141464ecb8c,3b7db2193ed15f85e6eda7ddfa2ead27,credit_card,148.22,2,1,2018-02-15 15:09:15,2018-02-15 15:14:15,39.4,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,1,0.01042754627561974,0.6099680690560321,0.04509579593176693,0.01707660146159962,0.0,0.6099680690560321,0.04509579593176693,0.0,-3.5,87.90946719548508,-8.315901126993506,0.0,BLOCKED,PASSED,PASSED,PASSED,GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.6099680690560321,148.22,90.40946719548508,EXECUTED,0,0.0,42,v1.0-olist-augmented
031a9aee4d307a1ae62ed71224c63215_1,031a9aee4d307a1ae62ed71224c63215,bf3a6e18cbf1a91fae6bfab562949722,1721a22fa2f0dbb91ba8e598fe8e4c39,credit_card,65.71,3,1,2018-02-15 15:14:44,2018-02-15 15:19:44,0.6,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,1,0.022564134550348038,0.7740685848230966,0.09375956205308184,0.036665268473237665,0.0,0.7740685848230966,0.09375956205308184,0.0,-3.5,48.364046708725674,-8.839059177491993,0.0,BLOCKED,PASSED,PASSED,PASSED,GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.7740685848230966,65.71,50.864046708725674,EXECUTED,0,0.0,42,v1.0-olist-augmented
23f098e532da469bf9f45d52c5d16d10_1,23f098e532da469bf9f45d52c5d16d10,472cc41a490ad5678fae4c2ced078e6f,cf87af044b90fd10dafe53dbf69680d3,credit_card,77.82,7,1,2018-02-15 15:20:50,2018-02-15 15:25:50,68.1,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,withdrawal_limit_exceeded,1,0.06787608490275164,0.21085456528329014,0.026089613724336914,0.009758772050799096,0.06787608490275164,0.21085456528329014,0.026089613724336914,0.0,4.782116927132132,13.908702270345636,-12.969706259972101,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.21085456528329014,77.82,16.408702270345636,EXECUTED,0,0.0,42,v1.0-olist-augmented
4c6f0636c0c9ee094350e2ed1884c068_1,4c6f0636c0c9ee094350e2ed1884c068,5a5a75d11cf6794417f567dd826d7475,a914c8519a89822e783bc55fd36cbf0f,credit_card,68.0,1,1,2018-02-15 16:04:24,2018-02-15 16:09:24,10.0,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,1,0.018765341557615136,0.7394669761538918,0.07894269828851004,0.03056671460461874,0.0,0.7394669761538918,0.07894269828851004,0.0,-3.5,47.78375437846464,-9.631896516381317,0.0,BLOCKED,PASSED,PASSED,PASSED,GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.7394669761538918,68.0,50.28375437846464,EXECUTED,0,0.0,42,v1.0-olist-augmented
725fd97b392659b4ae97f0aa8a339853_1,725fd97b392659b4ae97f0aa8a339853,27042fb514020b4fd8b981f6826d3b22,ef8ca435dfe12287e7b14c1acd311f77,credit_card,76.36,1,1,2018-02-15 16:56:38,2018-02-15 17:01:38,60.1,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,1,0.07873673668587204,0.23873343214582232,0.030482788932554062,0.011434316895519747,0.07873673668587204,0.23873343214582232,0.030482788932554062,0.0,5.512337213333189,15.729684878654993,-12.67233423711017,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.23873343214582232,76.36,18.229684878654993,EXECUTED,0,0.0,42,v1.0-olist-augmented
6ce881977271c8a9ee70289bea9f843e_1,6ce881977271c8a9ee70289bea9f843e,5a6b832708217e795c324c1572a0e7ad,2136bf33d9fc1ca62184fd10978d6f24,credit_card,144.01,2,1,2018-02-15 17:24:49,2018-02-15 17:29:49,24.0,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,1,0.7222397869212527,0.09583351855602892,0.06040364061084016,0.023103400438111557,0.7222397869212527,0.09583351855602892,0.06040364061084016,0.0,103.50975171452959,11.300985007253724,-6.301271715632909,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.7222397869212527,144.01,104.00975171452959,EXECUTED,1,144.01,42,v1.0-olist-augmented
250587cf0cafce7892b56a47a1697833_1,250587cf0cafce7892b56a47a1697833,8ef068a69681113e7a8d59ce98f23c24,ea963389a3d0298f11f13b19de11dc37,credit_card,109.86,1,1,2018-02-15 17:42:18,2018-02-15 17:47:18,41.1,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,bank_technical_error,1,0.6495391252399905,0.07024147195390487,0.043814546882797074,0.016577605645977704,0.6495391252399905,0.07024147195390487,0.043814546882797074,0.0,70.85836829886536,5.216728108855989,-10.186533879455913,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.6495391252399905,109.86,71.35836829886536,EXECUTED,0,0.0,42,v1.0-olist-augmented
4e2b00bfdaa0253f5d2836299868634a_1,4e2b00bfdaa0253f5d2836299868634a,54f4999e6a74c50d068be44d1fdef23e,4fe8f494962fa2d40d2b0f4ff7839cdf,credit_card,105.29,1,1,2018-02-15 19:05:56,2018-02-15 19:10:56,60.3,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,1,0.0069190823248297985,0.5083669688828476,0.030279734014240868,0.011356663185378774,0.0,0.5083669688828476,0.030279734014240868,0.0,-3.5,51.02595815367503,-11.81184680564058,0.0,BLOCKED,PASSED,PASSED,PASSED,GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.5083669688828476,105.29,53.52595815367503,EXECUTED,0,0.0,42,v1.0-olist-augmented
f78a3a22a7eb2580aa261454a60166c3_1,f78a3a22a7eb2580aa261454a60166c3,86c420c75e70aa42c68655dca896b8ac,d0be859f85cda9d896ab14e4ffba955d,credit_card,234.05,2,1,2018-02-15 19:47:55,2018-02-15 19:52:55,4.1,0,0,0,0,0.0,0.0,0,0.0,HARD_DECLINE,card_number_invalid,1,0.02072635580019013,0.2983002659871777,0.4861522921940174,0.8381592105030418,0.0,0.2983002659871777,0.4861522921940174,0.0,-100.5,67.31717725429894,98.78394398800978,0.0,BLOCKED,PASSED,PASSED,PASSED,GR03_HARD_DECLINE_RETRY_PROHIBITED,NONE,NONE,NONE,ESCALATE,0.4861522921940174,234.05,113.78394398800978,EXECUTED,1,234.05,42,v1.0-olist-augmented
e9ca4774d5c077b8b4be87d25eaaaa3d_1,e9ca4774d5c077b8b4be87d25eaaaa3d,9ff3e5a4fb6407d7b20cc3fa663c0395,0e0c03bcf51d79a7b8b56ea48c90d13e,credit_card,188.5,4,1,2018-02-15 19:57:18,2018-02-15 20:02:18,49.1,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,1,0.6104371198379785,0.06003866331250052,0.03729635580097167,0.014051845944867391,0.6104371198379785,0.06003866331250052,0.03729635580097167,0.0,114.56739708945895,8.817288034406348,-7.969636931516841,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.6104371198379785,188.5,115.06739708945895,EXECUTED,0,0.0,42,v1.0-olist-augmented
45ef1c8236d1238dc2e98fb191e40f19_1,45ef1c8236d1238dc2e98fb191e40f19,087cd29a72a408239afc8b168dfe8052,dfc8435ab8895991fd803dde724f18fc,credit_card,138.6,2,1,2018-02-15 21:45:27,2018-02-15 21:50:27,11.1,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,1,0.1845439320614293,0.4536682965728452,0.07685541071454512,0.029717245345614218,0.1845439320614293,0.4536682965728452,0.07685541071454512,0.0,25.0777889837141,60.37842590499634,-4.347840074964047,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.4536682965728452,138.6,62.87842590499634,EXECUTED,0,0.0,42,v1.0-olist-augmented
d2507bd23d9c9e4c1a37406c22b7cadd_1,d2507bd23d9c9e4c1a37406c22b7cadd,2a06c322bce920e9ca1b4666b1a6b8d4,f2a1c4621acc0bd77c6323284e41a586,credit_card,67.5,1,1,2018-02-15 21:54:06,2018-02-15 21:59:06,51.7,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,1,0.6009080292907801,0.057826080054419235,0.035889885496408584,0.013509640650432194,0.6009080292907801,0.057826080054419235,0.035889885496408584,0.0,40.06129197712766,1.4032604036732983,-12.57743272899242,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.6009080292907801,67.5,40.56129197712766,EXECUTED,0,0.0,42,v1.0-olist-augmented
3f74987a2030cff1cd1829b3c4b8149a_1,3f74987a2030cff1cd1829b3c4b8149a,631fcc3fa1ad2d9b5af6b889b547d3ab,cd01259f117f3e4493162ad9ab000768,credit_card,553.0,15,1,2018-02-15 22:10:02,2018-02-15 22:15:02,12.0,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,withdrawal_limit_exceeded,1,0.17576613114182976,0.4389806653310869,0.07274287076682241,0.028050428876165892,0.17576613114182976,0.4389806653310869,0.07274287076682241,0.0,96.69867052143186,240.25630792809105,25.226807534052796,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.4389806653310869,553.0,242.75630792809105,EXECUTED,0,0.0,42,v1.0-olist-augmented
4201a8366a21b43a6b9c2c912a2dd5f4_1,4201a8366a21b43a6b9c2c912a2dd5f4,55e773d33d17cf42f2e77413249ba000,9d0f113059526f40a70dce1859d22b27,boleto,266.17,1,1,2018-02-15 22:19:52,2018-02-15 22:24:52,2.1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_timed_out,1,0.021486347621551098,0.765196379720794,0.08959280100678241,0.03493800963967816,0.0,0.765196379720794,0.08959280100678241,0.0,-3.5,201.17232039028374,8.846915843975275,0.0,BLOCKED,PASSED,PASSED,PASSED,GR01_BOLETO_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.765196379720794,266.17,203.67232039028374,EXECUTED,1,266.17,42,v1.0-olist-augmented
14142e4c26cd190475c63c3dc773bf6c_1,14142e4c26cd190475c63c3dc773bf6c,0d41b4a10415bd94fbc317599df557c4,152b7d38e9ce255d99633f30946a0504,credit_card,12.03,1,1,2018-02-15 22:28:47,2018-02-15 22:33:47,11.6,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,1,0.01828530499491239,0.7343482245133343,0.07704413336395849,0.029793953435614057,0.0,0.7343482245133343,0.07704413336395849,0.0,-3.5,6.33420914089541,-14.07315907563158,0.0,BLOCKED,PASSED,PASSED,PASSED,GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.7343482245133343,12.03,8.83420914089541,EXECUTED,1,12.03,42,v1.0-olist-augmented
3aaee056441dcae251f360b1c71a7279_1,3aaee056441dcae251f360b1c71a7279,11398f922d45452a93da17cfbbedb991,74fd82c3c361fc09f69b2e38c5937bff,credit_card,135.35,1,1,2018-02-16 00:04:17,2018-02-16 00:09:17,45.2,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,1,0.009307948760797454,0.5823590281579515,0.04040588327489075,0.015254104791395452,0.0,0.5823590281579515,0.04040588327489075,0.0,-3.5,76.32229446117873,-9.531063698743537,0.0,BLOCKED,PASSED,PASSED,PASSED,GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.5823590281579515,135.35,78.82229446117873,EXECUTED,0,0.0,42,v1.0-olist-augmented
e94d1eb8ca17c24d3724455962b83532_1,e94d1eb8ca17c24d3724455962b83532,c342d658b0fb72808f00310ed37e63dc,27cf1cd9a118717ae3badf8adef10140,credit_card,231.14,5,1,2018-02-16 08:07:07,2018-02-16 08:12:07,71.0,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,expired_card,1,0.005523998515252641,0.4518709801449337,0.02428968403601112,0.009075013220859884,0.0,0.4518709801449337,0.02428968403601112,0.0,-3.5,101.94545835069997,-9.38568243191639,0.0,BLOCKED,PASSED,PASSED,PASSED,GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.4518709801449337,231.14,104.44545835069997,EXECUTED,0,0.0,42,v1.0-olist-augmented
93e89f81c82a22b8095dd19f7f973abe_1,93e89f81c82a22b8095dd19f7f973abe,212a8577b07fe0659c5eb09277983ae3,1c6fde1c16dd7df4cb45f6d281ff76bf,boleto,47.38,1,1,2018-02-16 09:46:37,2018-02-16 09:51:37,69.9,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,1,0.005750290595108963,0.4618895607503965,0.02526518717425916,0.009445391932984925,0.0,0.4618895607503965,0.02526518717425916,0.0,-3.5,19.38432738835379,-13.8029354316836,0.0,BLOCKED,PASSED,PASSED,PASSED,GR01_BOLETO_RETRY_PROHIBITED|GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.4618895607503965,47.38,21.88432738835379,EXECUTED,0,0.0,42,v1.0-olist-augmented
d3f44296d90a42d3ec4b52b18654e87a_3,d3f44296d90a42d3ec4b52b18654e87a,a2afcfb0d0d3096573368c4dbe8af57e,08d8fd00898e7cc99d6e32c74d7d3ce5,voucher,3.74,1,3,2018-02-16 10:06:13,2018-02-16 10:11:13,53.8,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,payment_failed,1,0.16432769254661972,0.2097597806616449,0.2637876835427148,0.013043011337582662,0.0,0.2097597806616449,0.2637876835427148,0.0,-0.5,-1.715498420325448,-14.013434063550246,0.0,BLOCKED,PASSED,PASSED,PASSED,GR02_VOUCHER_RETRY_PROHIBITED,NONE,NONE,NONE,STOP,0.0,3.74,0.0,SKIPPED,0,0.0,42,v1.0-olist-augmented
d3f44296d90a42d3ec4b52b18654e87a_5,d3f44296d90a42d3ec4b52b18654e87a,a2afcfb0d0d3096573368c4dbe8af57e,08d8fd00898e7cc99d6e32c74d7d3ce5,voucher,6.48,1,5,2018-02-16 10:06:13,2018-02-16 10:11:13,59.5,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,1,0.007099204638939855,0.5148336457648712,0.031048983190786143,0.011650952338485704,0.0,0.5148336457648712,0.031048983190786143,0.0,-3.5,0.8361220245563659,-14.798802588923706,0.0,BLOCKED,PASSED,PASSED,PASSED,GR02_VOUCHER_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.5148336457648712,6.48,3.336122024556366,EXECUTED,0,0.0,42,v1.0-olist-augmented
0ce5b90b3bd06c388f87fd281ff7eba7_1,0ce5b90b3bd06c388f87fd281ff7eba7,16730aef160c3f0c10569888ea9adb05,413d4806d97fa1f3c352ad517c1e1561,credit_card,246.04,5,1,2018-02-16 11:11:45,2018-02-16 11:16:45,63.0,0,0,0,0,0.0,0.0,0,0.0,HARD_DECLINE,card_number_invalid,1,0.006466684884000452,0.1156173294977821,0.22537663404127325,0.6142934740752002,0.0,0.1156173294977821,0.22537663404127325,0.0,-100.5,25.946487749634308,40.45166703951487,0.0,BLOCKED,PASSED,PASSED,PASSED,GR03_HARD_DECLINE_RETRY_PROHIBITED,NONE,NONE,NONE,ESCALATE,0.22537663404127325,246.04,55.45166703951487,EXECUTED,0,0.0,42,v1.0-olist-augmented
76f2f60af7758b8b6db01b8563727086_1,76f2f60af7758b8b6db01b8563727086,486f3821dff6f15c3b4c114b12ad1480,e03a7561447875f95f91004d29083c81,credit_card,44.08,4,1,2018-02-16 11:13:33,2018-02-16 11:18:33,38.3,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,expired_card,1,0.010767383387267342,0.6176515268832251,0.04651237678444624,0.017629273008368064,0.0,0.6176515268832251,0.04651237678444624,0.0,-3.5,24.72607930501256,-12.94973443134161,0.0,BLOCKED,PASSED,PASSED,PASSED,GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.6176515268832251,44.08,27.22607930501256,EXECUTED,0,0.0,42,v1.0-olist-augmented
aeea7047c81d7c051feba26ba62817f8_1,aeea7047c81d7c051feba26ba62817f8,b52a321db50ecb4218ce66ec1811b101,ced69763f6589f6cccdb03fc178876a6,credit_card,323.96,5,1,2018-02-16 12:22:29,2018-02-16 12:27:29,16.8,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,1,0.7467974054154447,0.10732164287248147,0.06796382816612288,0.026124853664541866,0.7467974054154447,0.10732164287248147,0.06796382816612288,0.0,241.43248745838744,32.267919424969094,7.017561772697167,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.7467974054154447,323.96,241.93248745838744,EXECUTED,1,323.96,42,v1.0-olist-augmented
e3e81ec82803ad01f1d0569485ea0b75_1,e3e81ec82803ad01f1d0569485ea0b75,4b18fb110efbfff3ebecb22c9127f816,e25a36b02a88228100e0d0e53d845777,credit_card,169.56,2,1,2018-02-16 12:57:20,2018-02-16 13:02:20,47.8,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,bank_technical_error,1,0.6170496158851186,0.061632288010597704,0.0383109282425522,0.014443584980902995,0.6170496158851186,0.061632288010597704,0.0383109282425522,0.0,104.12693286948071,7.950370755076946,-8.50399900719285,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.6170496158851186,169.56,104.62693286948071,EXECUTED,0,0.0,42,v1.0-olist-augmented
e24316b06e2bb70e3fe3a79a12d247ab_1,e24316b06e2bb70e3fe3a79a12d247ab,9b575914ad2a492bfe7653524046e6d1,23dc3e25162a2c7b19ce615c5fde405c,credit_card,182.61,3,1,2018-02-16 13:20:35,2018-02-16 13:25:35,10.6,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,1,0.18538800002179096,0.4550563840689297,0.07725359457424781,0.029879113437397718,0.18538800002179096,0.4550563840689297,0.07725359457424781,0.0,33.35370268397925,80.59784629482725,-0.892721094796606,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.4550563840689297,182.61,83.09784629482725,EXECUTED,1,182.61,42,v1.0-olist-augmented
b239f28ece6e222f53440e2ab90c5329_1,b239f28ece6e222f53440e2ab90c5329,f2e7bb4a7ec776452c2387e1c897603d,1d2d9bf60bb8bfd3b4019de6584ea8f4,credit_card,243.74,4,1,2018-02-16 13:38:31,2018-02-16 13:43:31,60.0,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,do_not_honor,1,0.14499922224657627,0.1862786976862186,0.23606527342560749,0.011268918772197599,0.14499922224657627,0.1862786976862186,0.23606527342560749,0.0,34.8421104303805,42.90356977403892,42.53854974475757,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.1862786976862186,243.74,45.40356977403892,EXECUTED,0,0.0,42,v1.0-olist-augmented
6d335a14529f4ffa4219793d5b5a9772_1,6d335a14529f4ffa4219793d5b5a9772,5f1ad3fba0387ccd0efff08a8fee6212,366dc743342d2a61062d5be71646499b,credit_card,45.09,4,1,2018-02-16 13:38:45,2018-02-16 13:43:45,30.0,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,1,0.699620422253157,0.08670803979148317,0.05444870873449228,0.0207445495213698,0.699620422253157,0.08670803979148317,0.05444870873449228,0.0,31.04588483939485,1.4096655141979766,-12.544907723161742,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.699620422253157,45.09,31.54588483939485,EXECUTED,1,45.09,42,v1.0-olist-augmented
9293a0b9f66eb89c45d984173b2f3999_1,9293a0b9f66eb89c45d984173b2f3999,8f53becdc23282bf21b05287651baa73,12c6265af495a017928e8f642d3881e4,boleto,243.11,1,1,2018-02-16 14:18:39,2018-02-16 14:23:39,19.6,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,1,0.015272501919151542,0.6971343839911786,0.06499077857331052,0.024933071945798732,0.0,0.6971343839911786,0.06499077857331052,0.0,-3.5,166.98034009209542,0.7999081789575229,0.0,BLOCKED,PASSED,PASSED,PASSED,GR01_BOLETO_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.6971343839911786,243.11,169.48034009209542,EXECUTED,1,243.11,42,v1.0-olist-augmented
3999a126b43090c600e16c9044722e1c_1,3999a126b43090c600e16c9044722e1c,038718a29c41e770aaeff44f49232eab,e8c901de2619a65c9271aa51c5df1b2d,credit_card,37.77,1,1,2018-02-16 15:04:38,2018-02-16 15:09:38,60.8,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,1,0.5573028730542882,0.048810075323521405,0.030184508771129607,0.011320253468614677,0.5573028730542882,0.048810075323521405,0.030184508771129607,0.0,20.549329515260467,-0.6564434550305964,-13.859931103714434,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.5573028730542882,37.77,21.049329515260467,EXECUTED,1,37.77,42,v1.0-olist-augmented
75782ab140cfc2ce9f07f0b6390e32c2_1,75782ab140cfc2ce9f07f0b6390e32c2,11e0029418313bcb51f04b5ea486743a,3a5043db9792c257505acee177400c5f,boleto,138.14,1,1,2018-02-16 15:19:06,2018-02-16 15:24:06,8.5,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,1,0.019193302569913445,0.74387092209513,0.08063028644652083,0.031255243920894536,0.0,0.74387092209513,0.08063028644652083,0.0,-3.5,100.25832917822125,-3.861732230277614,0.0,BLOCKED,PASSED,PASSED,PASSED,GR01_BOLETO_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.74387092209513,138.14,102.75832917822125,EXECUTED,1,138.14,42,v1.0-olist-augmented
38d1820172173a03d8163d806d3fd926_1,38d1820172173a03d8163d806d3fd926,62e03ecf5dae004db358778553258677,dd663933c8b8fc4d05f190b1a41c283c,credit_card,76.78,1,1,2018-02-16 15:36:23,2018-02-16 15:41:23,70.2,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,1,0.005699403792774606,0.4596683168444847,0.025045954978207812,0.00936211349214467,0.0,0.4596683168444847,0.025045954978207812,0.0,-3.5,32.79333336731954,-13.076971576773204,0.0,BLOCKED,PASSED,PASSED,PASSED,GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.4596683168444847,76.78,35.29333336731954,EXECUTED,0,0.0,42,v1.0-olist-augmented
c43a1ac896c3a97a259af57ee8234ebb_1,c43a1ac896c3a97a259af57ee8234ebb,e8b50ca21d06005cb154c363915124a7,6a41171c962a6356e8ea95518821dd45,credit_card,65.71,2,1,2018-02-16 15:41:38,2018-02-16 15:46:38,68.5,1,1,1,0,1.0,64.87,0,0.0,SOFT_DECLINE,bank_technical_error,1,0.8282718900338263,0.16430064148742887,0.10654095802067784,0.04202443647170819,0.8282718900338263,0.16430064148742887,0.10654095802067784,0.0,53.92574589412272,8.29619515213895,-7.99919364846126,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.8282718900338263,65.71,54.42574589412272,EXECUTED,1,65.71,42,v1.0-olist-augmented
8291cbcef6e19c8a7926f95f5e38c6e2_1,8291cbcef6e19c8a7926f95f5e38c6e2,bd0f57c02559be896fb70c75cb41b70c,f15368fc82146080a85b803b47e6a131,credit_card,96.72,1,1,2018-02-16 15:49:08,2018-02-16 15:54:08,44.0,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,expired_card,1,0.009568426586069916,0.589119831289898,0.04150016449121464,0.01567834913464348,0.0,0.589119831289898,0.04150016449121464,0.0,-3.5,54.47967008235893,-10.986104090409722,0.0,BLOCKED,PASSED,PASSED,PASSED,GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.589119831289898,96.72,56.97967008235893,EXECUTED,1,96.72,42,v1.0-olist-augmented
0e0441786430b7cfcd0d91f822ea4c99_1,0e0441786430b7cfcd0d91f822ea4c99,f1220b145cc86460b4276b9b3e23e57d,1801a172ccbf9172fa375bb6f0c9765e,credit_card,121.49,1,1,2018-02-16 16:58:34,2018-02-16 17:03:34,51.4,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,1,0.6010521509054265,0.057858832574238225,0.03591068698071509,0.013517652598016149,0.6010521509054265,0.057858832574238225,0.03591068698071509,0.0,72.52182581350027,4.529269569444201,-10.637210638712924,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.6010521509054265,121.49,73.02182581350027,EXECUTED,0,0.0,42,v1.0-olist-augmented
60f57fe756bf90250589634133afea3a_1,60f57fe756bf90250589634133afea3a,7c8614fa7b6d8e01edd96e32f3454bd1,d46094965b691174393c41b3e54e7257,credit_card,32.77,1,1,2018-02-16 17:29:09,2018-02-16 17:34:09,3.2,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,1,0.02151453877094475,0.7654370531377631,0.08970215947919409,0.034983219049115374,0.02151453877094475,0.7654370531377631,0.08970215947919409,0.0,-2.7949685644761404,22.5833722313245,-12.06046023386681,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.7654370531377631,32.77,25.0833722313245,EXECUTED,1,32.77,42,v1.0-olist-augmented
2cce0ab2d6614c249034fa8db2148498_1,2cce0ab2d6614c249034fa8db2148498,2d7c25190287a7d0af522e72af1ff871,f3f223a3a7f8e32bd4843566e45de8d7,boleto,33.84,1,1,2018-02-16 17:30:29,2018-02-16 17:35:29,31.8,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,1,0.01225628983856469,0.6480813071995133,0.05268085180286303,0.020047807326312797,0.0,0.6480813071995133,0.05268085180286303,0.0,-3.5,19.431071435631534,-13.217279974991115,0.0,BLOCKED,PASSED,PASSED,PASSED,GR01_BOLETO_RETRY_PROHIBITED|GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.6480813071995133,33.84,21.931071435631534,EXECUTED,1,33.84,42,v1.0-olist-augmented
