case_id,order_id,customer_id,customer_unique_id,order_purchase_timestamp,payment_type,payment_value,payment_installments,previous_order_count,previous_payment_count,previous_success_count,previous_cancelled_count,historical_payment_success_rate,historical_average_payment,customer_tenure_before_payment,order_frequency_before_payment,failure_category,failure_reason,hours_since_failure,recovery_attempt_number,valid_actions_count,valid_actions,split,simulation_seed,provenance_version,action,recovered
30afdf98bd76676a199127199643a168_1,30afdf98bd76676a199127199643a168,6c298afb86c5e59ab2304f486948f306,fbc40999bcade307ef3c517bc3ad3fad,2017-11-16 02:19:05,credit_card,68.35,1,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,11.0,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
f168e356f5ea5a1788381ad7d44bcc40_1,f168e356f5ea5a1788381ad7d44bcc40,57cd8bc54e0c5c4a46a7d26f572f237b,2b3d38f62ac89a0a3f16155aa0cc2750,2017-11-16 07:55:30,credit_card,34.76,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,expired_card,60.8,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
b399edffb45924aa34e06ccfab7513bf_1,b399edffb45924aa34e06ccfab7513bf,be5b2407d2c040ac93d987080f64fcec,d2613132231b8adb041da8099d5ae2f9,2017-11-16 12:08:03,boleto,165.48,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,39.3,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
7bbb6edafc3614ad57fb17a6ae04a502_1,7bbb6edafc3614ad57fb17a6ae04a502,0ae515e96084b7cd1e63340172c0990d,e7039843c54c69530bbf70d926baaab6,2017-11-16 12:26:30,credit_card,199.87,3,1,1,1,0,1.0,188.5,68,68.0,FUNDS_ISSUE,insufficient_funds,56.3,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
5970ae5c335f20241fd65ed1379fe3a1_1,5970ae5c335f20241fd65ed1379fe3a1,b168b6c101fbb2ba0b62622259b9e2e1,821e39bb1933caeba9b6836fc6acad03,2017-11-16 12:29:58,credit_card,135.08,2,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,1.3,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
6afa0491e7c2b7661f8371616e639c04_1,6afa0491e7c2b7661f8371616e639c04,dc1f783ac937326cdee2b4d99c366d46,d446b141e1b047be0ea9605fc4e06a5d,2017-11-16 12:34:01,credit_card,77.57,1,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,do_not_honor,20.9,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,1
cff0989119cf4c7e05ff4e35210f9869_1,cff0989119cf4c7e05ff4e35210f9869,4e2e0a4987e850cf36488148cd7a8fc5,1bf1da15c610cb58d650beb06a80b6a9,2017-11-16 12:53:04,boleto,75.53,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,1.8,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
9981143a592afa13a901578fb302621f_1,9981143a592afa13a901578fb302621f,738d82f781a81bb119174f7f69f52d31,bbfaa717ff2fed59b64d9595caf4739b,2017-11-16 13:01:21,boleto,186.85,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,0.7,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
1fe9c69cd9c7f861766b5fc17ba3102d_1,1fe9c69cd9c7f861766b5fc17ba3102d,bb20f6ab26011e4a1ad2f6ce5ae40803,1c43db299436bbc55320baed4991f7cf,2017-11-16 13:04:24,credit_card,95.21,8,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,bank_technical_error,2.8,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
28ee4942e257119c5bdc4d00b182ba6d_1,28ee4942e257119c5bdc4d00b182ba6d,f77a0471e6b4c4d6181d1134e3c78da1,ea2873d73ed42e2f83cabffdfdd078e7,2017-11-16 13:08:57,credit_card,169.53,1,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,37.8,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
a212cde404c8177ad20508a28c282082_2,a212cde404c8177ad20508a28c282082,29461056d55b904562da2d9698e6a923,3ee4fae0862a2163c65481a46fd3469a,2017-11-16 13:20:26,voucher,100.0,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,7.0,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,1
c7a4ffb79734f6b1d3c4d411593a445e_1,c7a4ffb79734f6b1d3c4d411593a445e,a958c07e4879ac130f8978fa1c1146b2,8fd349bd693826a5fd911ba913456f73,2017-11-16 13:21:17,credit_card,70.72,2,0,0,0,0,0.0,0.0,0,0.0,HARD_DECLINE,stolen_card,57.6,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
20e64aa65fbb0149e274381104f46bbe_1,20e64aa65fbb0149e274381104f46bbe,f94ce64db2a1734b3a34e61957627187,6fd11ed41ea931e9ba7ef26aa9d60ebe,2017-11-16 13:26:24,credit_card,169.11,10,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,37.4,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
5519f6280de7d1712691ab0654fbd0c0_1,5519f6280de7d1712691ab0654fbd0c0,4b6cc748c9b98d12cef260aa6d33d5b7,efba941329ad1c804de0de92ebe0d891,2017-11-16 14:12:24,credit_card,149.73,2,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,18.0,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
d3ebfd1dc904744872e585da7e4b170d_1,d3ebfd1dc904744872e585da7e4b170d,2284564a4718c89d79019e76e9df4b54,07304e464701f53015ce6d6b1378b6af,2017-11-16 14:13:03,boleto,106.77,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,60.5,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
bbc7d177c97f61d86a7486d86ed7a8b2_2,bbc7d177c97f61d86a7486d86ed7a8b2,b6f7351952c806b7362da8aea13998b1,6bd5b501f37638859ccc1dc94cce730d,2017-11-16 14:38:47,voucher,2.96,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_timed_out,36.9,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
bbc7d177c97f61d86a7486d86ed7a8b2_9,bbc7d177c97f61d86a7486d86ed7a8b2,b6f7351952c806b7362da8aea13998b1,6bd5b501f37638859ccc1dc94cce730d,2017-11-16 14:38:47,voucher,2.92,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,25.6,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
f4ba230fb93b439b2007d62613a07cf3_1,f4ba230fb93b439b2007d62613a07cf3,d2aa33ffd2008e91aa85688b63974b7c,5001f051aa4a78e73b318f9c24fc0fdd,2017-11-16 14:41:00,credit_card,430.55,1,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,41.1,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
4cecffb90b6d7da8034c59c80ac60086_2,4cecffb90b6d7da8034c59c80ac60086,dc32f9add7f63d48c4cd2b6956e55380,3154c6d767bab7455f634f16e74c5631,2017-11-16 15:50:27,voucher,49.52,1,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,payment_failed,48.6,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
65eb6250136c43439c237f613a616d06_1,65eb6250136c43439c237f613a616d06,d799a3c96b427ac1991b50289524d5ae,ba5e89b90b893703e414318bb5a57ee3,2017-11-16 15:50:48,credit_card,67.22,2,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,40.5,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
6e2e27bb92034101c8873f0c3555ab5f_1,6e2e27bb92034101c8873f0c3555ab5f,5ab62b3d36877984de860550576f4696,fd17142aa5e36a4021ebc94e9d9b63ff,2017-11-16 16:21:21,voucher,35.77,1,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,payment_failed,67.2,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
ebdc2767784904d954117766b466ab76_1,ebdc2767784904d954117766b466ab76,36596d0942c2f9e6a1bb3673aaf75ef6,0a560001d863c6894f8ac7508b2e4b7f,2017-11-16 17:01:40,credit_card,207.33,8,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,25.8,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,0
1f206aee577f50401576d48a17d2249e_1,1f206aee577f50401576d48a17d2249e,5236b9bb00876aa56ee5ac4e2c816b68,55106b6ebf9f870a3a359a00d5f26d1c,2017-11-16 17:54:38,boleto,48.69,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,29.8,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
2e3c8cb46818cca862d890ce07412a53_1,2e3c8cb46818cca862d890ce07412a53,17ffdfd715cc2d4efb1b4a3027353654,7a3556f9c5d1382d7658ffad836a838a,2017-11-16 18:51:09,credit_card,116.85,1,0,0,0,0,0.0,0.0,0,0.0,HARD_DECLINE,card_number_invalid,61.9,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
c442924838668a8f207a02063556d814_1,c442924838668a8f207a02063556d814,9346c5bf5e6eac10f0c9feaff3eb306e,5d5829e2a0b08bcad7b3606381d7c11f,2017-11-16 19:37:21,credit_card,197.84,4,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,46.1,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
64bbf9df8ea9c5c9dfb0981b5e2a81e0_1,64bbf9df8ea9c5c9dfb0981b5e2a81e0,7eb3777da7278563df91c47dbb6eca9a,5b419334b395c0d001fa2ad8fce86bda,2017-11-16 19:51:12,voucher,134.66,1,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,payment_failed,69.6,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
84771b2689ba42b7b77859f32934caa5_1,84771b2689ba42b7b77859f32934caa5,5b01dda0bcf9b3375bc9f423b276a301,a2015437c464e440cb20a4733383ca95,2017-11-16 19:52:55,boleto,114.74,1,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,payment_failed,57.1,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
2f1288c66804d578934425e798226c10_1,2f1288c66804d578934425e798226c10,8f52e4ee79e276d1f2cd9f39186b6636,217490c5837fb8772fe4cf9ccb6bb449,2017-11-16 21:01:25,credit_card,40.1,2,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,37.2,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
d78332a90347977084cb14932f97ba95_1,d78332a90347977084cb14932f97ba95,d7f6cbf809ad881f0c9e47c7b1b466cd,eaf8b1aa185199a62be13fe370e82ad1,2017-11-16 21:22:57,credit_card,49.85,4,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,withdrawal_limit_exceeded,45.9,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,0
2e157e2216996cc38981cc6b4d26b9f2_1,2e157e2216996cc38981cc6b4d26b9f2,eb0531889b546c683fa11282442f6233,ae864af1d62fc952073ddcd1ab59a233,2017-11-16 23:56:42,boleto,43.54,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_timed_out,29.5,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,1
79194a36c77059c7510e51e4afddc643_1,79194a36c77059c7510e51e4afddc643,e968c215cc5a146095be714aa34028a5,023c86aec9feb3a43c76311813f04a3e,2017-11-17 00:08:29,credit_card,43.14,1,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,9.6,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,0
7bdf347b22c9b62457da0a386b4f875c_1,7bdf347b22c9b62457da0a386b4f875c,12ad7d6db89f14a0cf18d7307d71e0a8,b5c70d41de22c123fe7f427c36dc6221,2017-11-17 00:14:28,credit_card,436.31,1,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,withdrawal_limit_exceeded,29.6,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,0
4531f9e3581ee3d612c9d537606d00f9_1,4531f9e3581ee3d612c9d537606d00f9,9a3e10fdfe66f35a5425f288cf1c7572,cfd6015ed2d4a9a40faa567a631646d3,2017-11-17 01:05:02,credit_card,136.37,6,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,do_not_honor,20.6,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,1
c2ee895532a4463f765efa0c39d2f878_2,c2ee895532a4463f765efa0c39d2f878,0df6e83f2e878145577f55d2c0bba916,14ebf7e23309c8c2b9f3a9bec38b727e,2017-11-17 02:26:58,credit_card,1.11,1,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,49.0,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
9b48e4c5b266f148a536ca61a2252ea3_1,9b48e4c5b266f148a536ca61a2252ea3,394aa31d7966641cee136ab7ff32ed45,0ffbd15f821fb05be0defae9728bc195,2017-11-17 07:18:03,credit_card,137.99,3,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,expired_card,48.3,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
ac120c30a7e66371f0ff851dfb709eef_2,ac120c30a7e66371f0ff851dfb709eef,93c2b53461f9504845db7db24d5e942d,e730a3d2988d5b459898cffac6097b9b,2017-11-17 07:20:13,credit_card,179.77,2,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,67.5,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
35dfa74b22307b2c8543606b037b1685_1,35dfa74b22307b2c8543606b037b1685,86e497487de3cf532c87f53275ebb1cd,bc9d93b715bcf31622cd1d6df785250e,2017-11-17 10:23:42,credit_card,193.5,1,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,bank_technical_error,6.2,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
4cc7a837ccbd410b6a7ebe3e15dc8800_1,4cc7a837ccbd410b6a7ebe3e15dc8800,87197160151c810ec85942bb0e50b07b,43dcefea742ee748a1e553c1af63aff2,2017-11-17 10:24:52,boleto,80.19,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,33.9,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
ed212234a6a31d41245df34b141e1830_1,ed212234a6a31d41245df34b141e1830,4e0124b873e33a0564660f4a619d9b52,77a8ce6fb4b79981e856027ff4537ad6,2017-11-17 13:00:16,credit_card,35.77,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,expired_card,29.0,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
acc957c82b00d1fb5b75a1f27a6d5a5c_1,acc957c82b00d1fb5b75a1f27a6d5a5c,f0475449a5e7db1fdc4148ea907fda6f,6801ac66ee1d869de06aed63eab69c86,2017-11-17 13:01:19,credit_card,71.23,1,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,withdrawal_limit_exceeded,38.2,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
9bafbb16dccffbb09e9d88acb1a932f4_1,9bafbb16dccffbb09e9d88acb1a932f4,5c819da02aa0a65eca9a8086a00a9885,62e539dbae33b2188f41136488f334fe,2017-11-17 13:10:42,boleto,209.94,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_timed_out,9.0,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
474bc81adb51b57d631c2661d8ad3894_1,474bc81adb51b57d631c2661d8ad3894,37bac99ac2045d59bf00c217cfd316cf,79230f727eebb5fefbf1f730c7fb036d,2017-11-17 13:12:37,debit_card,51.1,1,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,35.6,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
9be3c9722389548409bf4cb39d07e347_1,9be3c9722389548409bf4cb39d07e347,259a69df1ae08bfa31e849741233d520,97de814c468893e08c96ec1575ff80f1,2017-11-17 13:12:46,credit_card,46.75,2,0,0,0,0,0.0,0.0,0,0.0,HARD_DECLINE,card_number_invalid,47.5,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
2b4b44b2668666eb59404ad3212d4826_1,2b4b44b2668666eb59404ad3212d4826,32e5be390665e8662d1c7523c2a4db25,bc0c41b70e1126510082daf85aece147,2017-11-17 13:14:15,credit_card,36.09,3,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,22.9,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
30c55005c29694f8bb42f9d42c659aa5_1,30c55005c29694f8bb42f9d42c659aa5,4cad7c4c5d12ac22f52c16a69d0663e6,f73a70138af8debfc92ab98ce85d61e5,2017-11-17 13:15:32,debit_card,31.33,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,47.0,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,0
c9a4b618ad5f1fe5fff967c85d43d110_1,c9a4b618ad5f1fe5fff967c85d43d110,9cfef9eff63a1b03f81701e563a2c1f1,2aaa11427ffc2f7feb05762d7a6068c6,2017-11-17 13:15:53,credit_card,138.26,3,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,19.5,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
f6c8df45442a1a3f86164cd6ec23afa3_1,f6c8df45442a1a3f86164cd6ec23afa3,943d405ed7c850846c11db9ca8aa2de1,d15b81f887354001575cf88ebf4d5445,2017-11-17 13:15:59,credit_card,342.04,5,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,26.9,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
ec8dd53b57b008ba78824972ccab7314_1,ec8dd53b57b008ba78824972ccab7314,ccc494e3555d2c4ea8eef13fd0227ea6,7794c9d71cf38a0d9a272739a6659547,2017-11-17 13:17:19,boleto,76.78,1,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,payment_failed,65.4,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
452f45581d396d07e3a7e9f4b4daf866_1,452f45581d396d07e3a7e9f4b4daf866,803f49f161629fc6ff7d59aa6aa543a8,6e653d18e4792b6c91866a89d60942a6,2017-11-17 15:28:59,boleto,35.84,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,2.3,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
a4257577d2432792f269e787bac8fb46_1,a4257577d2432792f269e787bac8fb46,202c9d7463dc1e5460299754c4d04876,59a99fb2cc91dbb28120f5053b92cecc,2017-11-17 19:40:59,boleto,81.23,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,20.0,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
ec706e6ca42af828f8d9d2495e6c39c3_1,ec706e6ca42af828f8d9d2495e6c39c3,658037bc7cda7648d937d19265234193,8d615af0c7db30ffbf24bda9b5e08838,2017-11-17 19:42:16,credit_card,59.59,5,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,expired_card,67.4,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
ff98857a36b901baaa0dc19c6fcf65fe_1,ff98857a36b901baaa0dc19c6fcf65fe,7a465ba4f33678a7fb092c30546ff6c7,9eaca38be18096a01e0dd2ed123d9b0d,2017-11-17 19:44:51,credit_card,55.62,2,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,11.0,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
a2253f696c9e2cba89d15e599caf280e_1,a2253f696c9e2cba89d15e599caf280e,c1ba1e137fc4fbf24655b5fcd8aae28e,f5ffd5d407a26d37fc0e0b2251a402ab,2017-11-17 19:45:11,credit_card,107.85,5,0,0,0,0,0.0,0.0,0,0.0,HARD_DECLINE,stolen_card,28.9,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
b209d9ebeffc9e2d9792355b594c5b25_1,b209d9ebeffc9e2d9792355b594c5b25,d65be8567462ef26b2667c3ab8835a85,b698379306c3fad0ab64d82a63a770a2,2017-11-17 19:45:25,credit_card,66.89,4,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,33.0,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
f368c3e5edb7b7db5296654ed37464b2_1,f368c3e5edb7b7db5296654ed37464b2,f4d64a735d1f90f13a057ca7f7b5ff87,ad0adff48be9c5f67cb35fd0895b42e7,2017-11-17 19:46:56,credit_card,818.01,5,0,0,0,0,0.0,0.0,0,0.0,HARD_DECLINE,compliance_violation,47.2,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
b09d3514eb1fbf519bbb6ad42114ea02_1,b09d3514eb1fbf519bbb6ad42114ea02,13aff20dfdf7106cffa2b2222de09d44,d5be6bb35b3d2e04eed40cf9b2811ffa,2017-11-17 19:49:28,credit_card,321.58,10,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,44.2,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
869f864e7f2f978dbcd94854775ef0ac_1,869f864e7f2f978dbcd94854775ef0ac,8af2a4d01185ec6c719a6c77209b5968,ae61d645b4d62af1ff7f1bf2e1d240ef,2017-11-17 19:51:21,credit_card,206.92,8,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,45.3,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
d3605b7117930d845a75af0d32c3bc7e_1,d3605b7117930d845a75af0d32c3bc7e,ea7c78d210a9cd6b447a80b3508edc0c,02c39145f71fdb20ece3f92148868a06,2017-11-17 19:59:06,boleto,221.39,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_timed_out,67.7,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
80486ac4792fa4fe4ecf6011109b0edd_1,80486ac4792fa4fe4ecf6011109b0edd,4b0352987831be898b4d3a4c0393ec6f,66a649c03a48ef256d23fe024df88835,2017-11-17 19:59:08,debit_card,26.88,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,28.6,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
89aa5a1ef8d3384037aafd0237d6bfed_1,89aa5a1ef8d3384037aafd0237d6bfed,3fb5f8030f93b5204eaf2c47c0a585c1,b1704f34f28fd042b0638ace6daa7bb4,2017-11-17 20:01:36,credit_card,56.0,5,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,35.5,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
0a45b0373a9b1178357bb9d93243ed18_1,0a45b0373a9b1178357bb9d93243ed18,5e47108744501cc098879b44a9252a03,4c59cf3b8144893e300fd7c3526ec377,2017-11-17 20:01:53,boleto,29.75,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,69.4,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
3088f0b4bbfaed202d378b70e289542a_1,3088f0b4bbfaed202d378b70e289542a,55f921a7c10f0d2fda0fef7981f21a03,4f05e0e5de5e34a562ee1a8f92cbada4,2017-11-17 21:43:36,credit_card,163.48,2,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,withdrawal_limit_exceeded,9.7,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,0
f9f0d1f8ad4a4325a1731807a9b8b65d_1,f9f0d1f8ad4a4325a1731807a9b8b65d,711068755ae5b4bb901951d616c849b5,49bc1cc48d816699d076374ecb040757,2017-11-17 22:01:31,credit_card,241.61,7,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,expired_card,68.3,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
2b1d482e9b00a6f20d0e5688065cbf2b_1,2b1d482e9b00a6f20d0e5688065cbf2b,ce40c9a92219c8eb3e2e44465e233a7a,9c193d633d4bf351ce01f83404a8f9d8,2017-11-18 00:46:16,credit_card,31.61,1,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,68.3,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
ad9671d9fd8a26cd77fb4addb38f7463_1,ad9671d9fd8a26cd77fb4addb38f7463,36e69765211e0ea6fa0d0f33a5d3a15a,050d0eae3cbee16d261fb66f313163dc,2017-11-18 08:19:58,debit_card,134.59,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,expired_card,68.7,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
7da9a007cba69dfef04b68594e8d8584_1,7da9a007cba69dfef04b68594e8d8584,654822911a381dd5c804318a3a555e38,b5d1c2be723c6f65df3d24567523e4f6,2017-11-18 11:25:03,credit_card,135.51,4,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,5.3,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
